Sample Name/Number;Species Name;Image File Name;Collection Date (DD/MM/YYYY);Sample Station;Location;Latitude;Longitude;Determiner;Sex;Other Notes;Max Feret Diameter;Perimeter;Area;Holes;Area+Holes;Exposure Time (µs);Framerate (FPS);Light Intensity (%);Aperture;Image Path;Operator Name;Date (DD/MM/YYYY HH:MM);ROI (left);ROI (top);ROI (right);ROI (bottom)
#0000_4;Test Sample;1_#0000_4_2021_09_23-15-56-25-746.PNG;24/06/2016;Station...;Location...;56.149375;10.212404;Name...;NaN;;100;228;822;0;822;1000;100;100;3,8;\images\Expo_1000_Ap_3.8\Test Sample\#0000\#0000_4;MRJ;23/09/2021 15:56:32;0;572;496;1068
#0000_4;Test Sample;2_#0000_4_2021_09_23-15-56-25-692.PNG;24/06/2016;Station...;Location...;56.149375;10.212404;Name...;NaN;;97;207;752;8;760;1000;100;100;3,8;\images\Expo_1000_Ap_3.8\Test Sample\#0000\#0000_4;MRJ;23/09/2021 15:56:32;0;456;496;952
#0000_4;Test Sample;1_#0000_4_2021_09_23-15-56-25-784.PNG;24/06/2016;Station...;Location...;56.149375;10.212404;Name...;NaN;;100;228;822;0;822;1000;100;100;3,8;\images\Expo_1000_Ap_3.8\Test Sample\#0000\#0000_4;MRJ;23/09/2021 15:56:32;0;572;496;1068
#0000_4;Test Sample;2_#0000_4_2021_09_23-15-56-25-729.PNG;24/06/2016;Station...;Location...;56.149375;10.212404;Name...;NaN;;97;211;749;7;756;1000;100;100;3,8;\images\Expo_1000_Ap_3.8\Test Sample\#0000\#0000_4;MRJ;23/09/2021 15:56:32;0;456;496;952
#0000_4;Test Sample;1_#0000_4_2021_09_23-15-56-25-933.PNG;24/06/2016;Station...;Location...;56.149375;10.212404;Name...;NaN;;95;201;770;1;771;1000;100;100;3,8;\images\Expo_1000_Ap_3.8\Test Sample\#0000\#0000_4;MRJ;23/09/2021 15:56:33;0;572;496;1068
#0000_4;Test Sample;2_#0000_4_2021_09_23-15-56-25-761.PNG;24/06/2016;Station...;Location...;56.149375;10.212404;Name...;NaN;;97;209;734;8;742;1000;100;100;3,8;\images\Expo_1000_Ap_3.8\Test Sample\#0000\#0000_4;MRJ;23/09/2021 15:56:33;0;456;496;952
#0000_4;Test Sample;1_#0000_4_2021_09_23-15-56-25-970.PNG;24/06/2016;Station...;Location...;56.149375;10.212404;Name...;NaN;;95;201;770;1;771;1000;100;100;3,8;\images\Expo_1000_Ap_3.8\Test Sample\#0000\#0000_4;MRJ;23/09/2021 15:56:33;0;572;496;1068
#0000_4;Test Sample;2_#0000_4_2021_09_23-15-56-25-800.PNG;24/06/2016;Station...;Location...;56.149375;10.212404;Name...;NaN;;94;200;527;0;527;1000;100;100;3,8;\images\Expo_1000_Ap_3.8\Test Sample\#0000\#0000_4;MRJ;23/09/2021 15:56:33;0;457;496;953
#0000_4;Test Sample;2_#0000_4_2021_09_23-15-56-25-867.PNG;24/06/2016;Station...;Location...;56.149375;10.212404;Name...;NaN;;344;1867;5088;535;5623;1000;100;100;3,8;\images\Expo_1000_Ap_3.8\Test Sample\#0000\#0000_4;MRJ;23/09/2021 15:56:33;0;105;496;601
#0000_4;Test Sample;2_#0000_4_2021_09_23-15-56-25-951.PNG;24/06/2016;Station...;Location...;56.149375;10.212404;Name...;NaN;;89;185;645;0;645;1000;100;100;3,8;\images\Expo_1000_Ap_3.8\Test Sample\#0000\#0000_4;MRJ;23/09/2021 15:56:34;0;456;496;952
#0000_4;Test Sample;2_#0000_4_2021_09_23-15-56-26-031.PNG;24/06/2016;Station...;Location...;56.149375;10.212404;Name...;NaN;;430;2339;10372;1440;11812;1000;100;100;3,8;\images\Expo_1000_Ap_3.8\Test Sample\#0000\#0000_4;MRJ;23/09/2021 15:56:34;0;258;496;754
#0000_4;Test Sample;2_#0000_4_2021_09_23-15-56-26-065.PNG;24/06/2016;Station...;Location...;56.149375;10.212404;Name...;NaN;;184;835;3591;721;4312;1000;100;100;3,8;\images\Expo_1000_Ap_3.8\Test Sample\#0000\#0000_4;MRJ;23/09/2021 15:56:34;0;361;496;857
#0001_1;Test Sample;2_#0001_1_2021_09_23-15-57-11-427.PNG;24/06/2016;Station...;Location...;56.149375;10.212404;Name...;NaN;;133;469;4795;134;4929;1000;100;100;3,8;\images\Expo_1000_Ap_3.8\Test Sample\#0001\#0001_1;MRJ;23/09/2021 15:57:11;0;436;496;932
#0001_1;Test Sample;2_#0001_1_2021_09_23-15-57-11-446.PNG;24/06/2016;Station...;Location...;56.149375;10.212404;Name...;NaN;;140;512;4700;103;4803;1000;100;100;3,8;\images\Expo_1000_Ap_3.8\Test Sample\#0001\#0001_1;MRJ;23/09/2021 15:57:11;0;437;496;933
#0001_1;Test Sample;1_#0001_1_2021_09_23-15-57-11-820.PNG;24/06/2016;Station...;Location...;56.149375;10.212404;Name...;NaN;;728;3280;26050;2095;28145;1000;100;100;3,8;\images\Expo_1000_Ap_3.8\Test Sample\#0001\#0001_1;MRJ;23/09/2021 15:57:11;0;87;496;846
#0001_1;Test Sample;2_#0001_1_2021_09_23-15-57-11-469.PNG;24/06/2016;Station...;Location...;56.149375;10.212404;Name...;NaN;;132;513;4756;110;4866;1000;100;100;3,8;\images\Expo_1000_Ap_3.8\Test Sample\#0001\#0001_1;MRJ;23/09/2021 15:57:12;0;437;496;933
#0001_1;Test Sample;1_#0001_1_2021_09_23-15-57-11-858.PNG;24/06/2016;Station...;Location...;56.149375;10.212404;Name...;NaN;;728;3280;26050;2095;28145;1000;100;100;3,8;\images\Expo_1000_Ap_3.8\Test Sample\#0001\#0001_1;MRJ;23/09/2021 15:57:12;0;87;496;846
#0001_1;Test Sample;2_#0001_1_2021_09_23-15-57-11-489.PNG;24/06/2016;Station...;Location...;56.149375;10.212404;Name...;NaN;;137;494;4841;165;5006;1000;100;100;3,8;\images\Expo_1000_Ap_3.8\Test Sample\#0001\#0001_1;MRJ;23/09/2021 15:57:12;0;436;496;932
#0001_1;Test Sample;2_#0001_1_2021_09_23-15-57-11-518.PNG;24/06/2016;Station...;Location...;56.149375;10.212404;Name...;NaN;;137;445;4824;158;4982;1000;100;100;3,8;\images\Expo_1000_Ap_3.8\Test Sample\#0001\#0001_1;MRJ;23/09/2021 15:57:12;0;436;496;932
#0001_1;Test Sample;2_#0001_1_2021_09_23-15-57-11-542.PNG;24/06/2016;Station...;Location...;56.149375;10.212404;Name...;NaN;;131;494;4785;107;4892;1000;100;100;3,8;\images\Expo_1000_Ap_3.8\Test Sample\#0001\#0001_1;MRJ;23/09/2021 15:57:12;0;436;496;932
#0001_1;Test Sample;2_#0001_1_2021_09_23-15-57-11-569.PNG;24/06/2016;Station...;Location...;56.149375;10.212404;Name...;NaN;;137;472;4822;184;5006;1000;100;100;3,8;\images\Expo_1000_Ap_3.8\Test Sample\#0001\#0001_1;MRJ;23/09/2021 15:57:12;0;436;496;932
#0001_1;Test Sample;2_#0001_1_2021_09_23-15-57-11-595.PNG;24/06/2016;Station...;Location...;56.149375;10.212404;Name...;NaN;;140;491;4832;126;4958;1000;100;100;3,8;\images\Expo_1000_Ap_3.8\Test Sample\#0001\#0001_1;MRJ;23/09/2021 15:57:13;0;436;496;932
#0001_1;Test Sample;2_#0001_1_2021_09_23-15-57-11-620.PNG;24/06/2016;Station...;Location...;56.149375;10.212404;Name...;NaN;;136;500;4879;125;5004;1000;100;100;3,8;\images\Expo_1000_Ap_3.8\Test Sample\#0001\#0001_1;MRJ;23/09/2021 15:57:13;0;436;496;932
#0001_1;Test Sample;2_#0001_1_2021_09_23-15-57-11-643.PNG;24/06/2016;Station...;Location...;56.149375;10.212404;Name...;NaN;;137;516;4861;117;4978;1000;100;100;3,8;\images\Expo_1000_Ap_3.8\Test Sample\#0001\#0001_1;MRJ;23/09/2021 15:57:13;0;436;496;932
#0001_1;Test Sample;2_#0001_1_2021_09_23-15-57-11-668.PNG;24/06/2016;Station...;Location...;56.149375;10.212404;Name...;NaN;;137;475;4864;156;5020;1000;100;100;3,8;\images\Expo_1000_Ap_3.8\Test Sample\#0001\#0001_1;MRJ;23/09/2021 15:57:14;0;436;496;932
#0001_1;Test Sample;2_#0001_1_2021_09_23-15-57-11-691.PNG;24/06/2016;Station...;Location...;56.149375;10.212404;Name...;NaN;;134;519;4915;209;5124;1000;100;100;3,8;\images\Expo_1000_Ap_3.8\Test Sample\#0001\#0001_1;MRJ;23/09/2021 15:57:14;0;436;496;932
#0001_1;Test Sample;2_#0001_1_2021_09_23-15-57-11-715.PNG;24/06/2016;Station...;Location...;56.149375;10.212404;Name...;NaN;;131;481;4836;144;4980;1000;100;100;3,8;\images\Expo_1000_Ap_3.8\Test Sample\#0001\#0001_1;MRJ;23/09/2021 15:57:14;0;436;496;932
#0001_1;Test Sample;2_#0001_1_2021_09_23-15-57-11-738.PNG;24/06/2016;Station...;Location...;56.149375;10.212404;Name...;NaN;;144;497;4729;107;4836;1000;100;100;3,8;\images\Expo_1000_Ap_3.8\Test Sample\#0001\#0001_1;MRJ;23/09/2021 15:57:15;0;436;496;932
#0001_1;Test Sample;2_#0001_1_2021_09_23-15-57-11-769.PNG;24/06/2016;Station...;Location...;56.149375;10.212404;Name...;NaN;;153;715;4926;237;5163;1000;100;100;3,8;\images\Expo_1000_Ap_3.8\Test Sample\#0001\#0001_1;MRJ;23/09/2021 15:57:15;0;432;496;928
#0001_1;Test Sample;2_#0001_1_2021_09_23-15-57-11-800.PNG;24/06/2016;Station...;Location...;56.149375;10.212404;Name...;NaN;;120;469;2956;115;3071;1000;100;100;3,8;\images\Expo_1000_Ap_3.8\Test Sample\#0001\#0001_1;MRJ;23/09/2021 15:57:16;0;444;496;940
#0001_1;Test Sample;2_#0001_1_2021_09_23-15-57-11-894.PNG;24/06/2016;Station...;Location...;56.149375;10.212404;Name...;NaN;;90;194;720;2;722;1000;100;100;3,8;\images\Expo_1000_Ap_3.8\Test Sample\#0001\#0001_1;MRJ;23/09/2021 15:57:16;0;456;496;952
#0001_1;Test Sample;2_#0001_1_2021_09_23-15-57-11-919.PNG;24/06/2016;Station...;Location...;56.149375;10.212404;Name...;NaN;;91;205;853;1;854;1000;100;100;3,8;\images\Expo_1000_Ap_3.8\Test Sample\#0001\#0001_1;MRJ;23/09/2021 15:57:16;0;455;496;951
#0001_1;Test Sample;2_#0001_1_2021_09_23-15-57-11-947.PNG;24/06/2016;Station...;Location...;56.149375;10.212404;Name...;NaN;;104;220;1037;1;1038;1000;100;100;3,8;\images\Expo_1000_Ap_3.8\Test Sample\#0001\#0001_1;MRJ;23/09/2021 15:57:17;0;454;496;950
#0001_1;Test Sample;2_#0001_1_2021_09_23-15-57-11-968.PNG;24/06/2016;Station...;Location...;56.149375;10.212404;Name...;NaN;;104;228;1144;0;1144;1000;100;100;3,8;\images\Expo_1000_Ap_3.8\Test Sample\#0001\#0001_1;MRJ;23/09/2021 15:57:17;0;454;496;950
#0001_1;Test Sample;2_#0001_1_2021_09_23-15-57-11-990.PNG;24/06/2016;Station...;Location...;56.149375;10.212404;Name...;NaN;;105;239;1260;2;1262;1000;100;100;3,8;\images\Expo_1000_Ap_3.8\Test Sample\#0001\#0001_1;MRJ;23/09/2021 15:57:17;0;453;496;949
#0001_1;Test Sample;2_#0001_1_2021_09_23-15-57-12-017.PNG;24/06/2016;Station...;Location...;56.149375;10.212404;Name...;NaN;;89;202;1156;0;1156;1000;100;100;3,8;\images\Expo_1000_Ap_3.8\Test Sample\#0001\#0001_1;MRJ;23/09/2021 15:57:17;0;453;496;949
#0001_1;Test Sample;2_#0001_1_2021_09_23-15-57-12-038.PNG;24/06/2016;Station...;Location...;56.149375;10.212404;Name...;NaN;;105;244;1221;4;1225;1000;100;100;3,8;\images\Expo_1000_Ap_3.8\Test Sample\#0001\#0001_1;MRJ;23/09/2021 15:57:18;0;454;496;950
#0001_1;Test Sample;2_#0001_1_2021_09_23-15-57-12-060.PNG;24/06/2016;Station...;Location...;56.149375;10.212404;Name...;NaN;;105;235;1180;0;1180;1000;100;100;3,8;\images\Expo_1000_Ap_3.8\Test Sample\#0001\#0001_1;MRJ;23/09/2021 15:57:18;0;454;496;950
#0001_1;Test Sample;2_#0001_1_2021_09_23-15-57-12-088.PNG;24/06/2016;Station...;Location...;56.149375;10.212404;Name...;NaN;;106;258;1120;4;1124;1000;100;100;3,8;\images\Expo_1000_Ap_3.8\Test Sample\#0001\#0001_1;MRJ;23/09/2021 15:57:18;0;454;496;950
#0001_1;Test Sample;2_#0001_1_2021_09_23-15-57-12-114.PNG;24/06/2016;Station...;Location...;56.149375;10.212404;Name...;NaN;;106;281;1073;2;1075;1000;100;100;3,8;\images\Expo_1000_Ap_3.8\Test Sample\#0001\#0001_1;MRJ;23/09/2021 15:57:18;0;454;496;950
#0001_1;Test Sample;2_#0001_1_2021_09_23-15-57-12-136.PNG;24/06/2016;Station...;Location...;56.149375;10.212404;Name...;NaN;;93;199;892;2;894;1000;100;100;3,8;\images\Expo_1000_Ap_3.8\Test Sample\#0001\#0001_1;MRJ;23/09/2021 15:57:18;0;455;496;951
#0001_1;Test Sample;2_#0001_1_2021_09_23-15-57-12-160.PNG;24/06/2016;Station...;Location...;56.149375;10.212404;Name...;NaN;;93;201;806;0;806;1000;100;100;3,8;\images\Expo_1000_Ap_3.8\Test Sample\#0001\#0001_1;MRJ;23/09/2021 15:57:19;0;455;496;951
#0001_1;Test Sample;2_#0001_1_2021_09_23-15-57-12-186.PNG;24/06/2016;Station...;Location...;56.149375;10.212404;Name...;NaN;;101;214;753;1;754;1000;100;100;3,8;\images\Expo_1000_Ap_3.8\Test Sample\#0001\#0001_1;MRJ;23/09/2021 15:57:19;0;456;496;952
#0001_1;Test Sample;2_#0001_1_2021_09_23-15-57-12-206.PNG;24/06/2016;Station...;Location...;56.149375;10.212404;Name...;NaN;;90;195;578;2;580;1000;100;100;3,8;\images\Expo_1000_Ap_3.8\Test Sample\#0001\#0001_1;MRJ;23/09/2021 15:57:19;0;456;496;952
#0001_1;Test Sample;2_#0001_1_2021_09_23-15-57-12-230.PNG;24/06/2016;Station...;Location...;56.149375;10.212404;Name...;NaN;;80;345;760;94;854;1000;100;100;3,8;\images\Expo_1000_Ap_3.8\Test Sample\#0001\#0001_1;MRJ;23/09/2021 15:57:19;0;356;496;852
#0001_1;Test Sample;2_#0001_1_2021_09_23-15-57-12-839.PNG;24/06/2016;Station...;Location...;56.149375;10.212404;Name...;NaN;;577;2986;13593;1867;15460;1000;100;100;3,8;\images\Expo_1000_Ap_3.8\Test Sample\#0001\#0001_1;MRJ;23/09/2021 15:57:20;0;114;496;731
#0001_1;Test Sample;2_#0001_1_2021_09_23-15-57-12-864.PNG;24/06/2016;Station...;Location...;56.149375;10.212404;Name...;NaN;;243;1416;6028;875;6903;1000;100;100;3,8;\images\Expo_1000_Ap_3.8\Test Sample\#0001\#0001_1;MRJ;23/09/2021 15:57:20;0;341;496;837
#0001_1;Test Sample;2_#0001_1_2021_09_23-15-57-12-893.PNG;24/06/2016;Station...;Location...;56.149375;10.212404;Name...;NaN;;234;1431;4748;566;5314;1000;100;100;3,8;\images\Expo_1000_Ap_3.8\Test Sample\#0001\#0001_1;MRJ;23/09/2021 15:57:21;0;342;496;838
#0001_1;Test Sample;2_#0001_1_2021_09_23-15-57-12-921.PNG;24/06/2016;Station...;Location...;56.149375;10.212404;Name...;NaN;;190;990;3276;512;3788;1000;100;100;3,8;\images\Expo_1000_Ap_3.8\Test Sample\#0001\#0001_1;MRJ;23/09/2021 15:57:21;0;366;496;862
#0001_1;Test Sample;2_#0001_1_2021_09_23-15-57-12-951.PNG;24/06/2016;Station...;Location...;56.149375;10.212404;Name...;NaN;;151;807;1952;143;2095;1000;100;100;3,8;\images\Expo_1000_Ap_3.8\Test Sample\#0001\#0001_1;MRJ;23/09/2021 15:57:21;0;385;496;881
#0001_1;Test Sample;2_#0001_1_2021_09_23-15-57-12-980.PNG;24/06/2016;Station...;Location...;56.149375;10.212404;Name...;NaN;;89;367;898;128;1026;1000;100;100;3,8;\images\Expo_1000_Ap_3.8\Test Sample\#0001\#0001_1;MRJ;23/09/2021 15:57:21;0;359;496;855
#0001_1;Test Sample;2_#0001_1_2021_09_23-15-57-13-007.PNG;24/06/2016;Station...;Location...;56.149375;10.212404;Name...;NaN;;114;493;1000;139;1139;1000;100;100;3,8;\images\Expo_1000_Ap_3.8\Test Sample\#0001\#0001_1;MRJ;23/09/2021 15:57:21;0;342;496;838
#0001_1;Test Sample;2_#0001_1_2021_09_23-15-57-13-033.PNG;24/06/2016;Station...;Location...;56.149375;10.212404;Name...;NaN;;62;224;551;47;598;1000;100;100;3,8;\images\Expo_1000_Ap_3.8\Test Sample\#0001\#0001_1;MRJ;23/09/2021 15:57:22;0;416;496;912
#0000_1;Test Sample;2_#0000_1_2022_04_04-14-56-43-881.PNG;24/06/2016;Station...;Location...;56.149375;10.212404;Name...;NaN;;291;847;30275;40;30315;2000;50;100;8;\images\Expo_2000_Ap_8\Test Sample\#0000\#0000_1;MRJ;04/04/2022 14:56:44;0;307;268;636
#0000_2;Test Sample;2_#0000_2_2022_04_04-14-57-05-374.PNG;24/06/2016;Station...;Location...;56.149375;10.212404;Name...;NaN;;109;227;821;0;821;2000;50;100;8;\images\Expo_2000_Ap_8\Test Sample\#0000\#0000_2;MRJ;04/04/2022 14:57:05;0;320;268;588
#0000_2;Test Sample;2_#0000_2_2022_04_04-14-57-05-417.PNG;24/06/2016;Station...;Location...;56.149375;10.212404;Name...;NaN;;134;281;1653;8;1661;2000;50;100;8;\images\Expo_2000_Ap_8\Test Sample\#0000\#0000_2;MRJ;04/04/2022 14:57:05;0;321;268;589
#0000_2;Test Sample;2_#0000_2_2022_04_04-14-57-05-454.PNG;24/06/2016;Station...;Location...;56.149375;10.212404;Name...;NaN;;142;318;2367;6;2373;2000;50;100;8;\images\Expo_2000_Ap_8\Test Sample\#0000\#0000_2;MRJ;04/04/2022 14:57:05;0;320;268;588
#0000_2;Test Sample;1_#0000_2_2022_04_04-14-57-05-966.PNG;24/06/2016;Station...;Location...;56.149375;10.212404;Name...;NaN;;117;248;926;10;936;2000;50;100;8;\images\Expo_2000_Ap_8\Test Sample\#0000\#0000_2;MRJ;04/04/2022 14:57:06;0;206;260;466
#0000_2;Test Sample;2_#0000_2_2022_04_04-14-57-05-496.PNG;24/06/2016;Station...;Location...;56.149375;10.212404;Name...;NaN;;154;349;2684;12;2696;2000;50;100;8;\images\Expo_2000_Ap_8\Test Sample\#0000\#0000_2;MRJ;04/04/2022 14:57:06;0;320;268;588
#0000_2;Test Sample;1_#0000_2_2022_04_04-14-57-06-012.PNG;24/06/2016;Station...;Location...;56.149375;10.212404;Name...;NaN;;117;248;926;10;936;2000;50;100;8;\images\Expo_2000_Ap_8\Test Sample\#0000\#0000_2;MRJ;04/04/2022 14:57:06;0;206;260;466
#0000_2;Test Sample;2_#0000_2_2022_04_04-14-57-05-534.PNG;24/06/2016;Station...;Location...;56.149375;10.212404;Name...;NaN;;157;350;2667;5;2672;2000;50;100;8;\images\Expo_2000_Ap_8\Test Sample\#0000\#0000_2;MRJ;04/04/2022 14:57:06;0;324;268;592
#0000_2;Test Sample;1_#0000_2_2022_04_04-14-57-06-055.PNG;24/06/2016;Station...;Location...;56.149375;10.212404;Name...;NaN;;169;375;2448;69;2517;2000;50;100;8;\images\Expo_2000_Ap_8\Test Sample\#0000\#0000_2;MRJ;04/04/2022 14:57:06;0;209;260;469
#0000_2;Test Sample;2_#0000_2_2022_04_04-14-57-05-573.PNG;24/06/2016;Station...;Location...;56.149375;10.212404;Name...;NaN;;151;320;2416;5;2421;2000;50;100;8;\images\Expo_2000_Ap_8\Test Sample\#0000\#0000_2;MRJ;04/04/2022 14:57:06;0;328;268;596
#0000_2;Test Sample;1_#0000_2_2022_04_04-14-57-06-101.PNG;24/06/2016;Station...;Location...;56.149375;10.212404;Name...;NaN;;169;375;2448;69;2517;2000;50;100;8;\images\Expo_2000_Ap_8\Test Sample\#0000\#0000_2;MRJ;04/04/2022 14:57:06;0;209;260;469
#0000_2;Test Sample;2_#0000_2_2022_04_04-14-57-05-617.PNG;24/06/2016;Station...;Location...;56.149375;10.212404;Name...;NaN;;149;316;2259;9;2268;2000;50;100;8;\images\Expo_2000_Ap_8\Test Sample\#0000\#0000_2;MRJ;04/04/2022 14:57:06;0;328;268;596
#0000_2;Test Sample;1_#0000_2_2022_04_04-14-57-06-143.PNG;24/06/2016;Station...;Location...;56.149375;10.212404;Name...;NaN;;203;449;4362;105;4467;2000;50;100;8;\images\Expo_2000_Ap_8\Test Sample\#0000\#0000_2;MRJ;04/04/2022 14:57:06;0;214;260;474
#0000_2;Test Sample;2_#0000_2_2022_04_04-14-57-05-658.PNG;24/06/2016;Station...;Location...;56.149375;10.212404;Name...;NaN;;145;310;2338;3;2341;2000;50;100;8;\images\Expo_2000_Ap_8\Test Sample\#0000\#0000_2;MRJ;04/04/2022 14:57:06;0;324;268;592
#0000_2;Test Sample;1_#0000_2_2022_04_04-14-57-06-187.PNG;24/06/2016;Station...;Location...;56.149375;10.212404;Name...;NaN;;203;449;4362;105;4467;2000;50;100;8;\images\Expo_2000_Ap_8\Test Sample\#0000\#0000_2;MRJ;04/04/2022 14:57:06;0;214;260;474
#0000_2;Test Sample;2_#0000_2_2022_04_04-14-57-05-703.PNG;24/06/2016;Station...;Location...;56.149375;10.212404;Name...;NaN;;153;335;2471;3;2474;2000;50;100;8;\images\Expo_2000_Ap_8\Test Sample\#0000\#0000_2;MRJ;04/04/2022 14:57:06;0;320;268;588
#0000_2;Test Sample;1_#0000_2_2022_04_04-14-57-06-230.PNG;24/06/2016;Station...;Location...;56.149375;10.212404;Name...;NaN;;224;522;5425;143;5568;2000;50;100;8;\images\Expo_2000_Ap_8\Test Sample\#0000\#0000_2;MRJ;04/04/2022 14:57:06;0;220;260;488
#0000_2;Test Sample;2_#0000_2_2022_04_04-14-57-05-742.PNG;24/06/2016;Station...;Location...;56.149375;10.212404;Name...;NaN;;156;351;2698;9;2707;2000;50;100;8;\images\Expo_2000_Ap_8\Test Sample\#0000\#0000_2;MRJ;04/04/2022 14:57:06;0;321;268;589
#0000_2;Test Sample;1_#0000_2_2022_04_04-14-57-06-273.PNG;24/06/2016;Station...;Location...;56.149375;10.212404;Name...;NaN;;224;522;5425;143;5568;2000;50;100;8;\images\Expo_2000_Ap_8\Test Sample\#0000\#0000_2;MRJ;04/04/2022 14:57:06;0;220;260;488
#0000_2;Test Sample;2_#0000_2_2022_04_04-14-57-05-781.PNG;24/06/2016;Station...;Location...;56.149375;10.212404;Name...;NaN;;166;363;3128;14;3142;2000;50;100;8;\images\Expo_2000_Ap_8\Test Sample\#0000\#0000_2;MRJ;04/04/2022 14:57:06;0;324;268;592
#0000_2;Test Sample;1_#0000_2_2022_04_04-14-57-06-315.PNG;24/06/2016;Station...;Location...;56.149375;10.212404;Name...;NaN;;233;530;6205;124;6329;2000;50;100;8;\images\Expo_2000_Ap_8\Test Sample\#0000\#0000_2;MRJ;04/04/2022 14:57:06;0;223;260;496
#0000_2;Test Sample;2_#0000_2_2022_04_04-14-57-05-824.PNG;24/06/2016;Station...;Location...;56.149375;10.212404;Name...;NaN;;177;390;3774;24;3798;2000;50;100;8;\images\Expo_2000_Ap_8\Test Sample\#0000\#0000_2;MRJ;04/04/2022 14:57:07;0;326;268;594
#0000_2;Test Sample;1_#0000_2_2022_04_04-14-57-06-363.PNG;24/06/2016;Station...;Location...;56.149375;10.212404;Name...;NaN;;233;530;6205;124;6329;2000;50;100;8;\images\Expo_2000_Ap_8\Test Sample\#0000\#0000_2;MRJ;04/04/2022 14:57:07;0;223;260;496
#0000_2;Test Sample;2_#0000_2_2022_04_04-14-57-05-863.PNG;24/06/2016;Station...;Location...;56.149375;10.212404;Name...;NaN;;193;456;4465;35;4500;2000;50;100;8;\images\Expo_2000_Ap_8\Test Sample\#0000\#0000_2;MRJ;04/04/2022 14:57:07;0;323;268;591
#0000_2;Test Sample;1_#0000_2_2022_04_04-14-57-06-409.PNG;24/06/2016;Station...;Location...;56.149375;10.212404;Name...;NaN;;236;573;7053;132;7185;2000;50;100;8;\images\Expo_2000_Ap_8\Test Sample\#0000\#0000_2;MRJ;04/04/2022 14:57:07;0;224;260;500
#0000_2;Test Sample;2_#0000_2_2022_04_04-14-57-05-905.PNG;24/06/2016;Station...;Location...;56.149375;10.212404;Name...;NaN;;201;440;5169;64;5233;2000;50;100;8;\images\Expo_2000_Ap_8\Test Sample\#0000\#0000_2;MRJ;04/04/2022 14:57:07;0;325;268;593
#0000_2;Test Sample;1_#0000_2_2022_04_04-14-57-06-463.PNG;24/06/2016;Station...;Location...;56.149375;10.212404;Name...;NaN;;236;573;7053;132;7185;2000;50;100;8;\images\Expo_2000_Ap_8\Test Sample\#0000\#0000_2;MRJ;04/04/2022 14:57:07;0;224;260;500
#0000_2;Test Sample;2_#0000_2_2022_04_04-14-57-05-943.PNG;24/06/2016;Station...;Location...;56.149375;10.212404;Name...;NaN;;211;488;5789;56;5845;2000;50;100;8;\images\Expo_2000_Ap_8\Test Sample\#0000\#0000_2;MRJ;04/04/2022 14:57:07;0;328;268;596
#0000_2;Test Sample;1_#0000_2_2022_04_04-14-57-06-510.PNG;24/06/2016;Station...;Location...;56.149375;10.212404;Name...;NaN;;252;618;8121;202;8323;2000;50;100;8;\images\Expo_2000_Ap_8\Test Sample\#0000\#0000_2;MRJ;04/04/2022 14:57:07;0;215;260;506
#0000_2;Test Sample;2_#0000_2_2022_04_04-14-57-05-988.PNG;24/06/2016;Station...;Location...;56.149375;10.212404;Name...;NaN;;215;482;6426;63;6489;2000;50;100;8;\images\Expo_2000_Ap_8\Test Sample\#0000\#0000_2;MRJ;04/04/2022 14:57:07;0;327;268;595
#0000_2;Test Sample;1_#0000_2_2022_04_04-14-57-06-588.PNG;24/06/2016;Station...;Location...;56.149375;10.212404;Name...;NaN;;252;618;8121;202;8323;2000;50;100;8;\images\Expo_2000_Ap_8\Test Sample\#0000\#0000_2;MRJ;04/04/2022 14:57:07;0;215;260;506
#0000_2;Test Sample;2_#0000_2_2022_04_04-14-57-06-035.PNG;24/06/2016;Station...;Location...;56.149375;10.212404;Name...;NaN;;225;493;7570;90;7660;2000;50;100;8;\images\Expo_2000_Ap_8\Test Sample\#0000\#0000_2;MRJ;04/04/2022 14:57:07;0;323;268;591
#0000_2;Test Sample;1_#0000_2_2022_04_04-14-57-06-609.PNG;24/06/2016;Station...;Location...;56.149375;10.212404;Name...;NaN;;242;665;8747;188;8935;2000;50;100;8;\images\Expo_2000_Ap_8\Test Sample\#0000\#0000_2;MRJ;04/04/2022 14:57:07;0;223;260;505
#0000_2;Test Sample;2_#0000_2_2022_04_04-14-57-06-079.PNG;24/06/2016;Station...;Location...;56.149375;10.212404;Name...;NaN;;241;573;9120;96;9216;2000;50;100;8;\images\Expo_2000_Ap_8\Test Sample\#0000\#0000_2;MRJ;04/04/2022 14:57:07;0;318;268;598
#0000_2;Test Sample;1_#0000_2_2022_04_04-14-57-06-652.PNG;24/06/2016;Station...;Location...;56.149375;10.212404;Name...;NaN;;242;665;8747;188;8935;2000;50;100;8;\images\Expo_2000_Ap_8\Test Sample\#0000\#0000_2;MRJ;04/04/2022 14:57:07;0;223;260;505
#0000_2;Test Sample;2_#0000_2_2022_04_04-14-57-06-123.PNG;24/06/2016;Station...;Location...;56.149375;10.212404;Name...;NaN;;253;612;10658;102;10760;2000;50;100;8;\images\Expo_2000_Ap_8\Test Sample\#0000\#0000_2;MRJ;04/04/2022 14:57:08;0;306;268;598
